mjd,std_flux,std_flux_error
58198.38571,0.8734643776911459,0.0672862917225438
58198.41203,0.7590535188767386,0.0652965044129483
58202.35463,0.6732296677484251,0.0893877872608487
58202.36367,0.579404209502329,0.0845682020067259
58203.35015,0.6341868697591553,0.0876000092121649
58203.36664,0.5794170172678434,0.0845690520960697
58203.3913,0.7033269291883422,0.090658001125171
58203.41273,0.7629120001232402,0.0929428975540714
58204.34234,1.021213261968379,0.1005298832751547
58204.39784,0.7490887005807404,0.092437250588617
58205.30449,0.629673253310461,0.0873819825540768
58206.30464,0.4484260628065548,0.0742117330194909
58206.3105,0.6619592361199339,0.0882420157942994
58206.31289,0.5744280596054656,0.072396748209002
58206.32043,0.5502581023831914,0.0824793071446839
58206.34279,0.4718283652435399,0.0762547686454076
58206.37685,0.6871773655296118,0.0899871063921428
58216.25041,0.5041929838845864,0.0592551748014615
58217.26781,0.3993811819692346,0.0553438520160193
58218.24911,0.4442043405431591,0.0571913839760047
58218.28603,0.364419491630665,0.053651259318933
58218.28745,0.4092938301187326,0.0557801653120295
58218.31105,0.3839904274732949,0.0546301908487724
58218.33595,0.3620288643358785,0.0535256948795819
58218.35573,0.4247439464729129,0.0564274309241729
58218.37853,0.4570957653998564,0.0576693406183455
58218.37993,0.3478067433511533,0.0526560216470885
58219.26956,0.4480107117698371,0.0573346780457511
58219.28849,0.3923683768787524,0.0550243442934876
58219.30268,0.3752545768977714,0.0542037696769915
58219.33611,0.3298262355001558,0.0513379790148526
58219.34032,0.3618578495554512,0.0535166447073418
58222.27018,0.4764832056988835,0.0583505346457354
58222.28815,0.3640511421714497,0.0536320351591459
58222.29003,0.5069790321143811,0.0593421418978008
58222.29897,0.4858009927246672,0.0586632991531285
58222.29988,0.4588804948007732,0.0577338336503547
58222.30274,0.4444597093654611,0.0572010314320305
58222.33279,0.4260050995786225,0.0564785256343485
58222.33752,0.437362957800226,0.0569288687932469
58222.35887,0.4256579978626606,0.0564644596000058
58223.32325,0.4709539525476836,0.0761800502359387
58223.40534,0.4967940639534561,0.0590208959051223
58226.27404,0.3171126726699723,0.0503587777347746
58226.30573,0.4338887581792551,0.0567931055070814
58226.33258,0.2811463165412158,0.0473615197937297
58226.33356,0.3884726050659755,0.054842792225233
58226.33448,0.3510281925983293,0.0528841950560091
58227.27989,0.3981566722288118,0.0552887031512362
58227.31333,0.4565522065794553,0.0749314691780134
58227.31424,0.4106399951531113,0.070714198663464
58232.26892,0.4357634956317855,0.0730677486002402
58232.28266,0.4608050672067754,0.0753037409907665
58243.17944,0.4038257403380335,0.055541624153842
58243.26472,0.3651913196726843,0.0661534141409569
58243.28104,0.290156028312188,0.0481452454463788
58243.28195,0.3408891652648924,0.0521579985328839
58243.30839,0.3059122004464101,0.0494623162354091
58244.22526,0.4618834979073681,0.075397616283643
58244.24122,0.6118402533986192,0.086494933981126
58244.264,0.4302796890745347,0.0725636890000464
58244.30458,0.3426784532395814,0.0522878920029441
58244.31975,0.3292783659870688,0.0512965954721347
58244.33947,0.3277715070388659,0.0511824058492305
58246.24547,0.4831793863841262,0.0585762018858085
58246.24638,0.4711187596814315,0.0581662999309512
58246.30502,0.5120142476673157,0.0795587773232174
58246.30593,0.5923440714547505,0.0854754380887191
58246.33462,0.379153305116497,0.067598059653983
58246.3555,0.4364455262257559,0.0731301135424494
58247.208,0.5870896797459295,0.0851001399356735
58247.2483,0.4364603513582668,0.0568937748798858
58247.25938,0.4394472974363273,0.0570095271015558
58247.2603,0.4668339132573039,0.0580168737499477
58247.29334,0.5001902223428383,0.0591291093103495
58247.30613,0.5331218054110897,0.0811965996897263
58247.30704,0.5123921246614795,0.0795886866861669
58247.33488,0.547166684029221,0.0822509494992499
58248.19274,0.5748779433103196,0.0842513060854451
58248.22044,0.4519571341486454,0.0745258581470198
58248.25281,0.5085616388440158,0.0593912408902927
58248.26525,0.3810345861296828,0.0544877221656456
58248.26714,0.3968759643804749,0.0552308199501693
58248.28469,0.4527332567451594,0.0575099383183916
58248.32355,0.4997532718860322,0.0785770936988016
58248.33467,0.4472323870279361,0.0741050805192179
58248.33557,0.5094805935861455,0.0793577994040245
58249.1966,0.4428620296770487,0.0737124468345675
58249.21893,0.4814691290149013,0.0770704023395048
58249.22133,0.6386922496169033,0.0878151616907521
58249.24911,0.43637151953984,0.0568902497515851
58250.24613,0.5055293768120146,0.0592969910278778
58276.24485,0.5179998644826568,0.0800298704666908
58277.19692,0.5811208344551593,0.0846876988123408
58277.22773,0.5480235808851194,0.0823144148472167
58277.24979,0.480444026387608,0.0584845627526942
58277.26651,0.444579668769537,0.0572055615945635
58277.27874,0.4513967188757523,0.0574606034577492
58277.32754,0.6450694078209906,0.088115657898446
58278.20579,0.5626340946602072,0.0833803178627143
