mjd,std_flux,std_flux_error
58198.42282,0.8523769408546433,0.010338410583226
58198.44179,0.8630208584168265,0.0104484845204629
58198.46603,0.8709373033598767,0.0105303817704397
58198.49374,0.863781885870849,0.0104563565094399
58198.50516,0.8536056722600436,0.0103511156610838
58198.51772,0.866147970951382,0.0104808337028182
58198.52744,0.8585960622114831,0.0104027210645483
58198.5289,0.8681486461981708,0.0105015320972704
58204.42855,0.9297744330743304,0.0120476535335828
58204.44829,0.9514930048103372,0.0122696086091208
58204.47529,0.9568538304987684,0.0123244206021456
58204.48477,0.939413506041368,0.0121461390194304
58204.49151,0.941078821144619,0.0121631590440285
58204.51076,0.9663071650389814,0.0124211039335557
58204.52601,0.9475139218465876,0.0122289306185556
58204.52696,0.9558153477026592,0.0123138011455136
58205.44539,0.9319658521088818,0.0120700409862312
58205.46714,0.9293651860032308,0.0120434755208904
58205.493,0.930542899919901,0.0120555052143831
58205.51534,0.9279145823332132,0.0120286560910365
58206.42541,0.8906026843304466,0.0116477999503078
58206.44489,0.908813563051795,0.0118336172345948
58206.46753,0.9171247206233386,0.0119184655133564
58206.49428,0.9146480225666692,0.0118931755078593
58206.51564,0.8982143720360548,0.0117254525970137
58207.42642,0.8521530441878551,0.0112559216888931
58207.4519,0.873104044037912,0.0114693797561389
58207.47485,0.8715590158016228,0.0114536308743389
58207.49059,0.8580021967682452,0.0113154936033728
58207.51161,0.8537171380101397,0.0112718475257749
58207.51256,0.8435918974903297,0.0111687488474765
58207.5246,0.8594962769067537,0.0113307166108228
58207.52555,0.8633021048590678,0.0113694902488926
58208.4515,0.8572281019322987,0.0113076124377548
58209.4704,0.8479198450580997,0.0112128141357
58210.40298,0.8854906907850928,0.0115956655448408
58210.451,0.9052855739491756,0.0117976102724283
58210.46803,0.8758537621575033,0.0114974073593433
58210.46896,0.8967636578833896,0.0117106515709207
58210.49061,0.8954035250364488,0.0116967733582601
58210.49154,0.906087209338817,0.0118057891837432
58210.50527,0.9093259809699796,0.011838848707387
58211.40311,0.9642445653528394,0.0124000056593306
58211.42643,0.9601175313158044,0.0123577972325973
58211.45049,0.9896608715127522,0.0126600931015013
58211.47003,0.9663071650389814,0.0124211039335557
58211.49333,0.9537628446337671,0.0122928152443162
58211.50623,0.9325377034129074,0.0120758844734254
58216.38866,0.8707552314154119,0.010528498848604
58216.42191,0.869934375475673,0.0105200055314196
58216.50554,0.8503938139804175,0.0103179047525543
58217.41377,0.8705122607728215,0.0105259850465633
58217.42349,0.8835430038055194,0.0106608401711193
58217.44578,0.8797702913213543,0.0106217903503994
58217.47455,0.8772102392386204,0.0105952943362111
58217.47557,0.8916690497493428,0.0107449700893428
58217.48791,0.888239520454336,0.0107094598131041
58217.51155,0.904808126091775,0.0108810503898478
58217.5125,0.9036929460793072,0.0108694970254121
58218.423,0.9040026266184276,0.0108727050660865
58219.42972,0.9428514913275022,0.0112754097962912
58222.38339,0.8400595867348276,0.0102110823373334
58222.40742,0.8271801277367912,0.0100780080568402
58222.42825,0.8405765930425106,0.0102164267360315
58222.44676,0.8425251860633731,0.0102365643187804
58222.4669,0.841267462890517,0.0102235638762122
58222.46878,0.8366366631381617,0.0101757096630117
58222.49626,0.8436806572962541,0.0102485086397058
58222.49721,0.8358395023303217,0.0101674716429272
58226.41446,0.845578812369823,0.0102681262359384
58226.42556,0.8712189080545539,0.0105332961981162
58226.44501,0.8586893812337462,0.0104036866133379
58226.44596,0.8642919984206583,0.0104616325014252
58226.47499,0.8781091292998685,0.0106045989985179
58226.47594,0.8688701800681442,0.0105089966462361
58226.48821,0.873707557496289,0.0105590472836386
58227.36204,0.8632456524306669,0.0113689132088682
58228.48631,0.876442037460629,0.011503404954715
58229.40367,0.842832535881664,0.01023974275945
58229.42648,0.8384788114072889,0.0101947447945959
58229.446,0.8501627890810832,0.0103155174170678
58229.44694,0.8478239727228994,0.0102913378890866
58229.49798,0.8513567815507499,0.011247810688524
58229.49892,0.8600323743741208,0.0113361774978149
58230.40498,0.8683699770614498,0.0114211312700708
58230.42619,0.876624677910688,0.0105892335710838
58230.45549,0.868871780587637,0.0105090144542841
58230.49668,0.8638159120809041,0.0113747248523107
58231.40246,0.8805580663535661,0.0115453690650421
58231.42431,0.895349921327984,0.0116962280080701
58231.45563,0.8959100322755272,0.0117019413225433
58231.46237,0.9183689668233954,0.011931169096704
58231.48716,0.889920476630761,0.0116408423606923
58232.38576,0.8752967024654712,0.0105754916783154
58232.40564,0.8831768817522816,0.0106570503883413
58232.49915,0.9138034635006346,0.0118845560224254
58234.34533,0.8605307616331692,0.0113412543812683
58234.46454,0.8444960057051478,0.0111779509980715
58235.38534,0.8525487064413223,0.011259950547541
