mjd,std_flux,std_flux_error
58202.35778,0.695749309585197,0.0605925789293027
58202.35826,0.6045212671921557,0.0558556116702626
58202.36208,0.5844825963167201,0.0551271275960073
58205.34544,0.6839437481053374,0.0601431599658452
58205.34591,0.6453735823079015,0.0573199029842641
58206.31726,0.6669891727190354,0.0594955869406272
58208.36572,1.025828555252963,0.0730660773400877
58211.36609,0.938642866702982,0.0697545657076957
58211.39772,0.7501297399869489,0.0626513202868526
58217.28161,0.6366046284479561,0.0607289685031194
58217.32797,0.5806534246845455,0.0630270453396685
58217.38171,0.5938957150293029,0.063564123372422
58218.26014,0.6130995422047584,0.0598322507475132
58218.28416,0.5743161008810215,0.0583243811689582
58218.3346,0.5504351909475506,0.0617772461164911
58218.34081,0.6138363345231522,0.0598604891670855
58218.34213,0.6307153370807552,0.0650295370848906
58218.36295,0.6245824714574805,0.0647879689014691
58219.28245,0.6757751099211053,0.0667790926879638
58219.28292,0.571698419849348,0.0582210670806643
58219.33081,0.6541012692275215,0.0659426409061077
58221.28441,0.7676085294424284,0.0702503313498946
58221.28489,0.6380310169721056,0.0607830645370263
58222.26837,0.5425905077963218,0.0570569390708833
58222.26884,0.575380304646627,0.0628115010060706
58222.28587,0.5964979999760551,0.0591915415491673
58222.28681,0.5601606428744784,0.0577631908763612
58222.30859,0.6514018563065384,0.0658378256326888
58222.30953,0.5755705863026472,0.0628193011375952
58222.32206,0.5594583908369856,0.0621543061861826
58222.32547,0.5843203233456856,0.0631764163855975
58224.24147,0.5870985284701721,0.0588258219692037
58224.30341,0.5056991129610876,0.0598489759999567
58226.29576,0.5387942990655364,0.0569027970805745
58226.30016,0.5675082663246132,0.0624878074571137
58226.3011,0.577565697396847,0.0629009416185919
58226.33744,0.5673138573033384,0.0580475790855175
58227.29554,0.5936818772519814,0.0635554956541651
58227.29601,0.6401925145408841,0.0608649503879265
58227.31809,0.6899512154268126,0.0588958300547857
58227.35873,0.6860023193466662,0.0602216189826419
58229.32193,0.6821796879364005,0.0600758951914162
58229.32286,0.6625617863029887,0.0593259727429942
58229.33786,0.6609155712815136,0.0578713795471161
58229.36611,0.5579470578873656,0.0620914067952873
58229.36706,0.5443780327688919,0.0615221524525149
58230.33997,0.6616744789307571,0.0578982507811648
58230.34044,0.6312898170449605,0.0581214911286981
58230.34092,0.6505016223694381,0.0575021611283211
58231.29298,0.576511788073619,0.062857850915869
58231.29345,0.5545253336970133,0.0575379361143346
58231.31875,0.5776955096533125,0.0584573958920273
58231.3364,0.5862771821886875,0.0632558213343473
58232.25867,0.6379073175385926,0.057054010050683
58232.27802,0.6118474918093632,0.057365484251936
58232.29425,0.6697069162533331,0.0595995654037653
58232.31605,0.6754953815522876,0.0583865895716297
58232.31651,0.6552568716077823,0.0576708964421931
58234.31501,0.6492344911507663,0.0588142062921674
58235.25185,0.675381536921146,0.0591897738362985
58235.25231,0.74688955160033,0.061724181533391
58235.25276,0.6538696566466997,0.0576216877931696
58235.25322,0.6075342745454703,0.0559644924031332
58235.25719,0.6783040092275632,0.0584856418424529
58235.32282,0.7102322423508839,0.0596079339072859
58235.34211,0.5943791739134359,0.0566804526231421
58236.23782,0.8238709391888341,0.0635794499631844
58236.23828,0.8982375037773258,0.0682283720355421
58236.23876,0.6558461659837584,0.057691777588117
58236.31853,0.7073650271423012,0.0595074117447075
58236.34769,0.836369879544977,0.0658982218745759
58242.23955,0.6323011679851838,0.0568539153628869
58242.24101,0.665654364727952,0.0580390486918364
58243.23645,0.6821570691257587,0.060075062641011
58243.27781,0.6224868649440141,0.0601917197601407
58244.2294,0.6403113263409473,0.057139688389336
58244.29861,0.5240831440710227,0.0606543322251309
58244.29909,0.547093798397811,0.0572390599003084
58246.30053,0.63304879148801,0.0581895585383703
58246.301,0.5996380511849388,0.0556788119448822
58247.27102,0.602068342193527,0.0594072771102256
58247.30258,0.6243687870708169,0.0578530641766491
